ID,z,lgMstar,SFR_case,SFR_source,SFR,e_SFR,SFR_censored,SFR_limit,MHI,e_MHI,MHI_censored,MHI_limit
111044,0.019884,9.636344,9,xGASS,.,.,False,.,9719724179.803268,145341669.97836664,False,0.0
18087,0.035220999999999995,10.39,2,xGASS,0.122986495,0.17736974,True,0.17736974,962765182.6938256,226532984.16325307,False,0.0
111070,0.012542,9.358546,1,xGASS,0.9650996999999999,0.13888319,False,.,11154007206.79251,66000042.64374265,False,0.0
23815,0.030650999999999998,10.226,2,xGASS,0.23277365,0.15680672,False,.,2105989485.3559902,214896886.26081535,False,0.0
18084,0.035164,10.34,1,xGASS,0.41708648,0.20829168,False,.,677425894.8192639,169356473.70481598,False,0.0
18004,0.03522,11.118,9,xGASS,.,.,False,.,0.0,329632478.30510205,True,1648162391.5255103
111054,0.01895,9.146111,1,xGASS,0.43681747,0.14367972,False,.,6248829691.486623,132250363.84098673,False,0.0
111075,0.016475,9.546099,1,xGASS,0.44209296,0.1380863,False,.,6541681170.715427,113004089.32137974,False,0.0
111088,0.010643999999999999,9.310841,1,xGASS,0.15781741,0.08299435,False,.,1463243545.2409837,58317677.52772037,False,0.0
111091,0.017179,9.700876,1,xGASS,0.4882433,0.11606504,False,.,5903140120.968701,54532472.249133505,False,0.0
111023,0.016768,9.833934,1,xGASS,1.1714742,0.16402449,False,.,10516264975.623264,116991822.9673787,False,0.0
49433,0.045765,10.455,1,xGASS,0.6155455,0.27732268,False,.,1893593578.9532335,284039036.842985,False,0.0
111027,0.015174000000000002,9.370505999999999,1,xGASS,0.20215194,0.11235409,False,.,619357480.8251806,53392886.278032824,False,0.0
111004,0.011391,10.054566000000001,9,xGASS,.,.,False,.,1067068769.5568445,60628907.36118435,False,0.0
111049,0.013849704,9.684562,9,xGASS,.,.,False,.,0.0,22595918.293455906,True,112979591.46727954
111074,0.011214,9.9687195,9,xGASS,.,.,False,.,9910298453.490738,47023954.70220991,False,0.0
111063,0.014190000000000001,9.613108,1,xGASS,0.11850131,0.09703545,False,.,84209843.34927338,28069947.783091128,False,0.0
111007,0.011518,9.960168,1,xGASS,2.5892477,0.15327592,False,.,16565329675.560503,61972800.8812589,False,0.0
111056,0.017299000000000002,10.193519,1,xGASS,1.3949858,0.16164212,False,.,1713802036.4394715,124388857.48351002,False,0.0
111013,0.013499,9.919288,1,xGASS,0.39105695,0.115832455,False,.,1924760112.5138204,59353836.06870812,False,0.0
49386,0.029526999999999998,10.530999999999999,2,xGASS,0.1777386,0.11989548,False,.,1156886534.4888797,159570556.48122478,False,0.0
111028,0.010369005,10.004167,9,xGASS,.,.,False,.,0.0,25646611.653120358,True,128233058.26560178
112065,0.0172285,9.669611,9,xGASS,.,.,False,.,0.0,21578934.44459655,True,107894672.22298275
112090,0.010484,9.98056,1,xGASS,1.9365093999999998,0.15816608,False,.,4810618975.881524,46305423.29725531,False,0.0
18138,0.034827,10.640999999999998,1,xGASS,0.32213166,0.18899569,False,.,886192575.5872214,276935179.87100667,False,0.0
18185,0.04376,10.831,2,xGASS,0.0664022,0.15476973,True,0.15476973,0.0,212339111.43974483,True,1061695557.1987242
112072,0.013563,9.973158999999999,1,xGASS,1.3567319,0.12446736,False,.,2473443969.9163795,77027666.88320903,False,0.0
112106,0.019283041,9.32598,2,xGASS,0.044384334000000004,0.07070208,True,0.07070208,0.0,24435993.20329742,True,122179966.0164871
112068,0.017255,9.674924,1,xGASS,0.35146838,0.13689145,False,.,302543027.8139693,55007823.238903515,False,0.0
112014,0.019987,9.582536,1,xGASS,0.048986796,0.035345852000000004,False,.,2018797899.081021,55058124.52039148,False,0.0
49727,0.025875,10.270999999999999,2,xGASS,0.30770943,0.12967685,False,.,4776290586.40743,336789720.8364213,False,0.0
18131,0.035668,10.342,9,xGASS,.,.,False,.,290313559.08237356,58062711.816474706,False,0.0
112027,0.019574,9.99473,1,xGASS,0.28181356,0.14650787,False,.,5038275413.437952,140930780.7954672,False,0.0
18225,0.033446,10.137,9,xGASS,.,.,False,.,408970162.73796386,153363811.02673644,False,0.0
18220,0.03438,10.501,2,xGASS,0.25904906,0.15579797,False,.,0.0,105445972.28456487,True,527229861.4228243
18202,0.02695,10.247,2,xGASS,0.025175134,0.04316556,True,0.04316556,0.0,90163340.90829201,True,450816704.54146004
112088,0.013399000000000001,9.843071,1,xGASS,0.43518776,0.13025373,False,.,6082882366.440847,83556076.46209955,False,0.0
112019,0.013287343,10.159013,2,xGASS,0.014807583000000001,0.05949369400000001,True,0.05949369400000001,0.0,37846872.3728996,True,189234361.864498
112117,0.015104,9.087307000000001,9,xGASS,.,.,False,.,1989367103.802385,84653919.3107398,False,0.0
24149,0.041872,10.327,9,xGASS,.,.,False,.,14008349293.63307,1034707618.2797154,False,0.0
30192,0.02508,10.432,9,xGASS,.,.,False,.,0.0,90788323.33004065,True,453941616.6502032
112058,0.019556999999999998,9.761942,1,xGASS,1.2636425,0.16145784,False,.,6717984850.941097,140690782.21866173,False,0.0
30175,0.025448,10.738,2,xGASS,0.1356433,0.11013219,False,.,562567297.8986,177652830.91534734,False,0.0
24168,0.026108,10.437000000000001,9,xGASS,.,.,False,.,2774511154.821229,218219978.46908545,False,0.0
24736,0.037636,10.298,1,xGASS,3.6393237000000003,0.29097334,False,.,11490353648.927858,710078034.4843059,False,0.0
24740,0.049141000000000004,10.205,1,xGASS,0.43668056,0.2322951,False,.,872185970.8032079,218046492.70080197,False,0.0
24183,0.04289,10.77,1,xGASS,4.3895464,0.39050419999999997,False,.,16267351609.302645,834223159.4514178,False,0.0
24741,0.049231,10.914000000000001,1,xGASS,4.3730803,0.38842776,False,.,13240259324.719927,1313083569.3937118,False,0.0
112113,0.019806999999999998,9.26773,9,xGASS,.,.,False,.,4615679004.524222,144239968.89138195,False,0.0
112100,0.019087,9.143075,2,xGASS,0.18375322,0.08461814,False,.,955700661.944795,100600069.67839949,False,0.0
18335,0.043237,10.872,2,xGASS,0.07064921,0.13969003,True,0.13969003,3898336641.4301343,508478692.3604523,False,0.0
112078,0.019563999999999998,9.745686,1,xGASS,0.9395176,0.14587477,False,.,3273357766.654653,158388279.03167674,False,0.0
18421,0.043233,10.602,1,xGASS,1.8464835,0.3237457,False,.,1609891481.1274698,423655652.92828155,False,0.0
18279,0.048911,10.597999999999999,1,xGASS,1.2614886,0.28954452,False,.,6804193115.631094,1188033718.6022546,False,0.0
24094,0.04307,11.082,1,xGASS,0.8160192,0.25123277,False,.,0.0,352395209.28232616,True,1761976046.4116309
24757,0.049418000000000004,10.042,2,xGASS,1.4759581,0.20327076,False,.,11246281983.5627,551288332.5275834,False,0.0
18422,0.04666,10.561,9,xGASS,.,.,False,.,0.0,155607310.2079608,True,778036551.0398041
30338,0.041916,10.950999999999999,1,xGASS,0.51588213,0.24055502,False,.,4466375299.485171,638053614.2121673,False,0.0
28057,0.038136,10.296,2,xGASS,0.8506096,0.16556607,False,.,2517578765.1288915,397512436.59929866,False,0.0
112112,0.018276,9.915092,9,xGASS,.,.,False,.,5188662122.73849,200156105.62492692,False,0.0
6375,0.049067,11.054,1,xGASS,8.816408000000001,0.42573118,False,.,29890998441.77754,1630418096.8242292,False,0.0
28062,0.037732999999999996,10.696,1,xGASS,0.43609319999999996,0.18895027,False,.,1881539063.175555,324403286.7544061,False,0.0
28030,0.03853,10.017000000000001,9,xGASS,.,.,False,.,0.0,97955763.87368913,True,489778819.36844563
18482,0.039310000000000005,10.43,9,xGASS,.,.,False,.,0.0,107159331.50266813,True,535796657.51334065
112044,0.013775999999999998,9.382502,1,xGASS,0.19230437,0.11467453,False,.,2241765498.228756,70606787.3457876,False,0.0
18469,0.033793000000000004,10.15,1,xGASS,1.003503,0.21632536,False,.,2713261264.5670977,313068607.45004976,False,0.0
50404,0.039994,10.548,2,xGASS,0.066930644,0.09077211,True,0.09077211,1018442554.412679,145491793.48752555,False,0.0
30439,0.046185000000000004,11.054,1,xGASS,7.1020827,0.37513447,False,.,27178727954.030293,1349298550.9093056,False,0.0
18581,0.042996,10.569,9,xGASS,.,.,False,.,7628147198.162267,586780553.7047898,False,0.0
30401,0.046472,10.503,9,xGASS,.,.,False,.,8486606576.927964,975472020.3365477,False,0.0
12967,0.04191,10.571,9,xGASS,.,.,False,.,0.0,147241419.49894753,True,736207097.4947376
12970,0.04177,10.894,9,xGASS,.,.,False,.,0.0,247759317.3060738,True,1238796586.530369
24426,0.030563999999999997,10.125,1,xGASS,1.2563787,0.18587862,False,.,9743943607.966698,427365947.71783763,False,0.0
18576,0.027708999999999998,10.257,2,xGASS,0.27137828,0.12082062,False,.,632345808.3628097,175651613.4341138,False,0.0
12966,0.03952,11.183,9,xGASS,.,.,False,.,0.0,466691612.4562009,True,2333458062.2810044
50406,0.025781000000000002,10.407,1,xGASS,1.9881744,0.19132999,False,.,1124573234.975699,151969356.07779714,False,0.0
30479,0.03075,10.286,2,xGASS,0.041077964,0.077340685,True,0.077340685,0.0,67612967.2411963,True,338064836.20598155
28143,0.02827,10.304,2,xGASS,0.30482602,0.11658064,False,.,4242047496.5579977,402263124.67360324,False,0.0
112038,0.015563999999999998,9.162647999999999,1,xGASS,0.88773775,0.13518089,False,.,1212399677.0200222,67355537.61222345,False,0.0
30471,0.026269999999999998,10.829,2,xGASS,0.06868755,0.106244765,True,0.106244765,0.0,193655571.25225013,True,968277856.2612506
112051,0.01632787,9.706269,9,xGASS,.,.,False,.,0.0,24947670.284858864,True,124738351.42429432
112109,0.017355000000000002,9.918849,1,xGASS,0.40611577,0.15485838,False,.,7510903035.347819,180818036.0361512,False,0.0
24366,0.04106,10.864,2,xGASS,0.1434021,0.1773443,True,0.1773443,0.0,228575666.95795426,True,1142878334.7897713
24436,0.046439,11.147,1,xGASS,2.7570796000000004,0.3668998,False,.,29418572667.98664,1168949907.3372176,False,0.0
24437,0.046425,10.67,1,xGASS,0.6184951,0.29550686,False,.,18789586070.320183,973553682.4000096,False,0.0
12983,0.046706,11.037,9,xGASS,.,.,False,.,4629727564.302839,689533892.5557421,False,0.0
28168,0.047896,10.181000000000001,1,xGASS,12.719384,0.43898514,False,.,7766476172.3237705,724871109.4168853,False,0.0
112053,0.015894,9.664997,1,xGASS,0.32889609999999997,0.13234392,False,.,2714262326.484364,93595252.63739188,False,0.0
50550,0.035114,10.288,1,xGASS,1.6236229,0.27349892,False,.,2702089489.2023807,450348248.20039684,False,0.0
112080,0.015714,9.952641499999999,1,xGASS,0.49115634,0.11450025,False,.,5308145373.008238,160159558.66835204,False,0.0
28482,0.028183,10.235,1,xGASS,1.3373547,0.18632242,False,.,6178550990.650883,399788593.5127042,False,0.0
6506,0.048747000000000006,10.767000000000001,1,xGASS,7.034611999999999,0.46619388,False,.,9225932857.094656,965504601.3238592,False,0.0
13037,0.04855,11.035,9,xGASS,.,.,False,.,0.0,344373714.9972019,True,1721868574.9860096
112081,0.017359,9.929501,9,xGASS,.,.,False,.,8029175743.19644,139153825.7053109,False,0.0
112054,0.017292,9.647467,9,xGASS,.,.,False,.,345249780.534502,55239964.885520324,False,0.0
112001,0.019085921000000002,10.183213,2,xGASS,0.023262292,0.060624199999999996,True,0.060624199999999996,0.0,54328785.37678156,True,271643926.8839078
28462,0.04489,10.735,2,xGASS,0.054839347000000004,0.121325225,True,0.121325225,0.0,179485758.90014943,True,897428794.5007472
28461,0.04435,11.362,1,xGASS,0.217473,0.08740123,False,.,0.0,511717177.3811285,True,2558585886.9056425
40393,0.04869,10.47,1,xGASS,4.5216403,0.35172272,False,.,2675672589.055834,321080710.68670005,False,0.0
112050,0.014193,9.416057,1,xGASS,1.1262493,0.13623157,False,.,2424382605.805081,84244955.41407616,False,0.0
6565,0.04765,10.885,1,xGASS,0.54217094,0.11261898,False,.,0.0,258839168.28999725,True,1294195841.4499862
112089,0.019413717,9.056561,9,xGASS,.,.,False,.,0.0,20046104.761557966,True,100230523.80778983
6583,0.04834,11.204,9,xGASS,.,.,False,.,0.0,571518108.6749887,True,2857590543.3749437
26822,0.037499,11.029000000000002,1,xGASS,2.7924805,0.30278352,False,.,7947215822.429957,704994951.9897543,False,0.0
13074,0.048757,10.853,1,xGASS,4.554698999999999,0.41719979999999995,False,.,15239783545.681942,1180546612.6936717,False,0.0
112016,0.01931872,9.514278,9,xGASS,.,.,False,.,0.0,19954001.27645105,True,99770006.38225526
13091,0.0483,11.442,2,xGASS,0.15360036,0.23617817,True,0.23617817,0.0,831821220.9880437,True,4159106104.9402184
50856,0.027010000000000003,10.395999999999999,1,xGASS,0.58629024,0.18976615,False,.,0.0,111180851.4540805,True,555904257.2704026
112116,0.016325,9.118738,1,xGASS,1.2538671000000001,0.13631819,False,.,295969263.287833,49328210.547972165,False,0.0
50866,0.025259999999999998,10.494000000000002,9,xGASS,.,.,False,.,0.0,97057700.0324242,True,485288500.162121
40495,0.046039,10.915999999999999,9,xGASS,.,.,False,.,1341009301.0940719,478931893.2478828,False,0.0
35497,0.027000000000000003,10.44,2,xGASS,0.115723416,0.10148973,False,.,0.0,89542660.83527246,True,447713304.17636234
28551,0.04964,11.179,1,xGASS,1.1622821,0.34607685,False,.,0.0,501221850.60642177,True,2506109253.032109
40494,0.046345,11.161,1,xGASS,1.1954973999999998,0.26891667,False,.,9217777543.369568,776233898.3890163,False,0.0
112004,0.019282723,9.360384,9,xGASS,.,.,False,.,0.0,18665086.01593981,True,93325430.07969905
40502,0.036272000000000006,10.192,1,xGASS,0.80355346,0.26268163,False,.,5401849219.662949,600205468.8514388,False,0.0
112003,0.016611086,9.807007,9,xGASS,.,.,False,.,0.0,26731910.33092881,True,133659551.65464406
112002,0.017385345,9.105005,9,xGASS,.,.,False,.,0.0,22492099.479338538,True,112460497.3966927
112017,0.018976415,9.516894,9,xGASS,.,.,False,.,0.0,21479788.246824924,True,107398941.23412462
112012,0.019020393,9.809035,9,xGASS,.,.,False,.,0.0,26917207.08111894,True,134586035.4055947
112006,0.019469444,10.044857,2,xGASS,0.02168594,0.05528628,True,0.05528628,0.0,45501948.61544152,True,227509743.07720762
28526,0.048697000000000004,10.32,1,xGASS,1.7355797,0.32531375,False,.,5459945813.583282,963519849.4558734,False,0.0
112060,0.019913225,9.953501,9,xGASS,.,.,False,.,0.0,31991160.572293423,True,159955802.86146712
112035,0.018083000000000002,9.670302000000001,1,xGASS,0.76060677,0.12624791,False,.,226183051.82826445,45236610.36565289,False,0.0
112084,0.019145599,9.930723,9,xGASS,.,.,False,.,0.0,30905088.790768284,True,154525443.95384142
40500,0.045989999999999996,10.880999999999998,9,xGASS,.,.,False,.,0.0,249476702.84858865,True,1247383514.2429433
30508,0.04709,11.023,2,xGASS,0.09491103,0.14592762,True,0.14592762,0.0,361434825.20218515,True,1807174126.0109258
35475,0.0253,10.288,2,xGASS,0.016825942,0.06622018,True,0.06622018,0.0,99776897.49200253,True,498884487.4600127
30532,0.035618000000000004,10.937000000000001,1,xGASS,1.3514171999999998,0.25477305,False,.,15228224140.89649,636921922.242819,False,0.0
112011,0.01908395,9.440511,6,xGASS,.,.,False,.,0.0,21578934.44459655,True,107894672.22298275
13227,0.048353,11.22,1,xGASS,1.2686801,0.35667184,False,.,4644028981.547368,1055461132.1698563,False,0.0
113040,0.017732996,9.324483,1,xGASS,0.8992558,0.14523259,False,.,0.0,20513038.5250282,True,102565192.625141
113032,0.018655907,9.559094,9,xGASS,.,.,False,.,0.0,20513038.5250282,True,102565192.625141
113012,0.015470308,9.799283,9,xGASS,.,.,False,.,0.0,25528776.17622687,True,127643880.88113435
113060,0.01788985,9.425605000000001,9,xGASS,.,.,False,.,0.0,21678538.280424077,True,108392691.40212038
113128,0.017615974,9.686453,9,xGASS,.,.,False,.,0.0,24548784.623168167,True,122743923.11584084
113047,0.019641113,10.198613,2,xGASS,0.010391574,0.058165237,True,0.058165237,0.0,66685282.55264695,True,333426412.76323473
113100,0.016995316,9.894252999999999,1,xGASS,0.38571059999999996,0.11464783,False,.,0.0,46454735.9271421,True,232273679.6357105
113051,0.019748965,10.048184,9,xGASS,.,.,False,.,0.0,42172562.99866577,True,210862814.99332887
113004,0.019513858000000002,9.7256775,9,xGASS,.,.,False,.,0.0,24890292.235427737,True,124451461.17713869
35437,0.0292,10.23,2,xGASS,2.2733597999999997,0.17943232,False,.,1638629888.9251974,195074986.77680922,False,0.0
6679,0.047236,11.027999999999999,1,xGASS,4.8414907,0.35512444,False,.,4733139673.800975,503525497.21286964,False,0.0
113078,0.01928198,10.009633000000001,6,xGASS,.,.,False,.,0.0,44363928.39600439,True,221819641.98002195
113025,0.018060661999999998,9.4075,9,xGASS,.,.,False,.,0.0,23228972.276806828,True,116144861.38403414
25167,0.036205,10.491,2,xGASS,0.23984439999999999,0.1457447,False,.,5501773170.199101,478415058.2781827,False,0.0
113049,0.019203,9.923703,1,xGASS,0.39372516,0.13556604,False,.,3359511829.3656435,135737851.69154117,False,0.0
40425,0.035708,10.173,1,xGASS,0.6794861999999999,0.23241718,False,.,4189783399.796175,640105797.1910824,False,0.0
113052,0.019804362,9.930933,9,xGASS,.,.,False,.,0.0,36730766.86696687,True,183653834.33483437
113001,0.017770236000000002,9.926116,9,xGASS,.,.,False,.,0.0,37846872.3728996,True,189234361.864498
40439,0.035031,10.950999999999999,1,xGASS,5.3194523,0.3600445,False,.,16865231492.900158,448245355.2930275,False,0.0
13156,0.04077,11.024000000000001,1,xGASS,0.26533356,0.07841422,False,.,0.0,404603835.7356552,True,2023019178.678276
13158,0.040918,10.806,1,xGASS,5.8732104000000005,0.32578520000000005,False,.,12857404327.21378,532555208.8195057,False,0.0
25154,0.03581,11.130999999999998,2,xGASS,0.09353963,0.17466222,True,0.17466222,0.0,399052462.99377656,True,1995262314.9688828
13159,0.043717,10.367,1,xGASS,1.2135291000000001,0.25487298,False,.,2424626836.5963974,259781446.77818537,False,0.0
113137,0.01617,9.150903999999999,2,xGASS,0.116276555,0.054477897000000004,False,.,2033250043.4127405,338875007.2354568,False,0.0
40647,0.048734,10.729000000000001,1,xGASS,4.127184,0.36560404,False,.,2787744230.8435836,321662795.8665673,False,0.0
113114,0.015847999999999998,9.032011,1,xGASS,0.8413318000000001,0.13635516,False,.,4827627685.1809225,81429864.56931676,False,0.0
6749,0.038443,11.119000000000002,9,xGASS,.,.,False,.,6932487081.161458,740362697.9881169,False,0.0
113126,0.019577,9.12149,1,xGASS,0.5575611,0.14078401,False,.,2396543616.052485,158594798.12112033,False,0.0
25215,0.042796,10.592,1,xGASS,2.6358852,0.31486377,False,.,4900850406.058583,996783133.4356441,False,0.0
113022,0.011224,9.570151,9,xGASS,.,.,False,.,5423184961.117824,47106926.915247105,False,0.0
40570,0.03253,11.140999999999998,2,xGASS,0.10513998599999999,0.16269575,True,0.16269575,0.0,319911605.72293425,True,1599558028.6146712
113141,0.013326,9.536124000000001,1,xGASS,0.38630596,0.10368813,False,.,958856115.2858928,66128007.95075124,False,0.0
40566,0.044788,11.044,1,xGASS,0.5601335999999999,0.21095254,False,.,11347657212.555971,817031319.30403,False,0.0
25213,0.03198,10.12,2,xGASS,0.34070626,0.14965227,False,.,0.0,90997612.0300096,True,454988060.150048
25214,0.0311,11.165,1,xGASS,0.19241777,0.16396134,False,.,0.0,270414512.6388556,True,1352072563.194278
113098,0.020037,9.857445,9,xGASS,.,.,False,.,922141903.2186946,92214190.32186946,False,0.0
25236,0.0256,10.245,2,xGASS,0.04393798,0.09413234,True,0.09413234,0.0,85907285.35297728,True,429536426.7648864
25202,0.03431,10.522,2,xGASS,0.10182336,0.15447477,True,0.15447477,0.0,111180851.4540805,True,555904257.2704026
26936,0.02655,10.745,2,xGASS,0.09221702,0.102729015,True,0.102729015,0.0,171407569.04607385,True,857037845.2303692
40686,0.04963,11.155,2,xGASS,0.08493101,0.17484407,True,0.17484407,0.0,398134667.79743683,True,1990673338.9871843
26911,0.030430000000000002,10.977,6,xGASS,.,.,False,.,0.0,264868307.03893286,True,1324341535.1946642
51025,0.044988,10.251,2,xGASS,0.43729472,0.19972888,False,.,7051137580.704925,641012507.3368113,False,0.0
51094,0.034817,10.276,1,xGASS,1.4266232,0.25927535,False,.,13008559986.303215,442844595.2784073,False,0.0
40781,0.047963,11.102,1,xGASS,2.1816278,0.31362954,False,.,9138284338.304533,934597261.8720545,False,0.0
113000,0.0197,10.072838,1,xGASS,1.8321439999999998,0.19798446,False,.,2675919719.5049696,178394647.96699798,False,0.0
40790,0.04886,11.189,9,xGASS,.,.,False,.,0.0,434540235.77274865,True,2172701178.8637433
113110,0.018529,9.502761999999999,2,xGASS,0.09496564,0.07675095,False,.,917443579.1315701,110725949.20553434,False,0.0
113056,0.012198,9.603936000000001,2,xGASS,0.011744667,0.047188345,True,0.047188345,111060723.4667765,27765180.866694126,False,0.0
44354,0.044821,10.677999999999999,9,xGASS,.,.,False,.,16000461774.954088,909117146.3042096,False,0.0
113115,0.016865,9.695003999999999,1,xGASS,0.37149376,0.11344637,False,.,1183267153.2160552,131474128.13511725,False,0.0
113062,0.016518,9.907713000000001,1,xGASS,0.7023505999999999,0.13193229999999997,False,.,1754259287.1635885,88343992.87874188,False,0.0
113124,0.017859,9.408228999999999,1,xGASS,0.5554473000000001,0.12246715,False,.,2736819678.2520156,117712674.33342004,False,0.0
51150,0.0344,10.799000000000001,1,xGASS,1.6715461999999999,0.22254147,False,.,2270144085.511971,378357347.5853285,False,0.0
113024,0.016605,9.838989999999999,9,xGASS,.,.,False,.,752349256.2388618,76510093.8547995,False,0.0
25296,0.039157,11.01,1,xGASS,3.4295190000000004,0.2945585,False,.,6210939737.513569,767644237.2207782,False,0.0
113038,0.018536,10.128297,1,xGASS,1.1880541999999998,0.12307202,False,.,5065513297.211922,205786477.69923434,False,0.0
51161,0.034577,10.147,1,xGASS,1.5022545,0.24658607,False,.,3330782823.5885177,600632968.1880934,False,0.0
34531,0.04724,11.265999999999998,2,xGASS,0.14919026,0.19535571,True,0.19535571,0.0,695072322.8864123,True,3475361614.432061
25448,0.044733999999999996,10.682,1,xGASS,1.8466496,0.36144105,False,.,12860651316.958147,724543736.1666563,False,0.0
25347,0.03776,11.088,2,xGASS,0.09366632,0.16997993,True,0.16997993,0.0,347560165.74987525,True,1737800828.7493763
40024,0.04322,11.155999999999999,2,xGASS,0.16264148,0.19273585,True,0.19273585,8722179603.93324,762132198.4019337,False,0.0
113094,0.018833000000000003,10.089419,1,xGASS,0.42385018,0.15274206,False,.,4001227985.972039,195978513.5986305,False,0.0
40014,0.04336,10.856,2,xGASS,0.649367,0.21293009999999998,False,.,13549677889.05744,681744799.449431,False,0.0
40007,0.042516000000000005,11.074000000000002,1,xGASS,2.4961085,0.3163606,False,.,11398813499.438738,984070230.1673731,False,0.0
13512,0.034287,10.732000000000001,1,xGASS,0.47801936,0.20071883,False,.,8484607045.618906,429600356.7401978,False,0.0
113118,0.015961000000000003,9.118616000000001,1,xGASS,0.23942006,0.12243911,False,.,861158690.672335,47186777.571086854,False,0.0
43963,0.037112,11.052,1,xGASS,0.92505044,0.23258467,False,.,7158450110.724357,690727642.2628765,False,0.0
35659,0.04493,11.135,2,xGASS,0.21754882,0.21343817,False,.,0.0,464547359.2714211,True,2322736796.3571053
44021,0.036289999999999996,11.059000000000001,9,xGASS,.,.,False,.,0.0,356475753.48961747,True,1782378767.4480872
43929,0.038810000000000004,10.285,1,xGASS,1.6178765,0.26337722,False,.,9806271754.229887,754328596.479222,False,0.0
51190,0.048554,11.026,1,xGASS,4.3882895,0.32537428,False,.,11387816090.309961,957853689.8391556,False,0.0
13551,0.03315,10.047,2,xGASS,0.082857765,0.09841854,True,0.09841854,0.0,96834473.51681998,True,484172367.5840999
13549,0.03245,10.825,1,xGASS,0.1513489,0.061295018,False,.,0.0,212339111.43974483,True,1061695557.1987242
113005,0.017891999999999998,9.178998,1,xGASS,0.32800123,0.11443026,False,.,383956418.52162975,59070218.234096885,False,0.0
7031,0.03315,10.595,9,xGASS,.,.,False,.,1356149476.6285865,351594308.7555595,False,0.0
113136,0.01655,9.779905,1,xGASS,0.69884515,0.15822336,False,.,6524390445.92929,1089509860.8736289,False,0.0
25475,0.036019999999999996,10.341,0,xGASS,.,.,False,.,0.0,98181575.23052078,True,490907876.1526039
38018,0.029693999999999998,10.078,1,xGASS,0.48329777,0.20089674,False,.,2904796942.715538,443788421.8037628,False,0.0
7050,0.048889999999999996,10.988,9,xGASS,.,.,False,.,0.0,342791461.501685,True,1713957307.5084252
7058,0.032442,10.838,1,xGASS,2.7146702,0.2232121,False,.,2261663708.0688787,384964035.4159794,False,0.0
7025,0.042042,10.72,1,xGASS,4.359098,0.29047707,False,.,9787650477.047672,882493075.7993804,False,0.0
113091,0.017485,9.164159,1,xGASS,0.20400488,0.11639446,False,.,4022669100.6668444,141146284.23392436,False,0.0
113133,0.01872,9.3169155,1,xGASS,0.12137824,0.06731825,False,.,919964537.555968,96838372.37431243,False,0.0
13624,0.029633999999999997,10.312000000000001,9,xGASS,.,.,False,.,16434362779.134068,441999976.944926,False,0.0
40222,0.036581999999999996,11.273,1,xGASS,0.59460986,0.23821367,False,.,9888010475.53154,610371017.0081197,False,0.0
113010,0.010237000000000001,9.9799795,1,xGASS,0.106701575,0.071554236,False,.,363182398.51018435,58894443.00165152,False,0.0
35981,0.041152,10.297,9,xGASS,.,.,False,.,26542363859.550774,1077081431.9817705,False,0.0
113134,0.016898,9.161037,2,xGASS,0.10775412,0.05732481,False,.,2296462091.097415,118782521.95331456,False,0.0
113063,0.015587,10.191428,1,xGASS,0.8580091000000001,0.11702851,False,.,5798187307.985208,123844777.45211123,False,0.0
113003,0.018193,9.854682,1,xGASS,1.0406823,0.15283707,False,.,8896336203.30918,122076654.59086354,False,0.0
44856,0.028645999999999998,10.051,9,xGASS,.,.,False,.,1839907962.128348,187745710.42126003,False,0.0
44846,0.031065,11.003,1,xGASS,0.66859376,0.21949886,False,.,3178334826.829995,529722471.1383325,False,0.0
40317,0.04083,11.072000000000001,1,xGASS,0.32880175,0.18902777,False,.,0.0,358121170.80705893,True,1790605854.0352948
113057,0.016758000000000002,9.192585000000001,9,xGASS,.,.,False,.,2453947048.1899776,116854621.34237988,False,0.0
44892,0.02897,10.664000000000001,9,xGASS,.,.,False,.,0.0,151366579.0041947,True,756832895.0209736
13618,0.033857,10.201,1,xGASS,0.68392056,0.20869629,False,.,523741240.5142627,157122372.15427878,False,0.0
113008,0.015,9.306173,1,xGASS,0.38514349999999997,0.086630136,False,.,2954140021.6596723,83509258.56281759,False,0.0
113105,0.017289,9.136897,1,xGASS,0.30640298,0.13415368,False,.,1725660156.5548942,138052812.52439153,False,0.0
44889,0.028656,10.654000000000002,1,xGASS,1.7539426,0.24785486,False,.,15330749609.251467,413329033.58276016,False,0.0
113109,0.015607,9.810108,1,xGASS,0.26718336,0.11864073,False,.,1083559913.5866868,79009577.03236258,False,0.0
113144,0.014587000000000001,9.167877,1,xGASS,0.1942172,0.089736156,False,.,859541478.3827,59278722.64708276,False,0.0
113067,0.018663,9.889325,1,xGASS,1.9373839,0.16987023,False,.,9257034207.83899,112303707.89406055,False,0.0
13674,0.030004000000000003,10.101,1,xGASS,0.9743721,0.18116026,False,.,3212769565.227295,494272240.8041992,False,0.0
40260,0.03914,10.772,2,xGASS,0.053513594000000005,0.13141206,True,0.13141206,2998231212.7076626,488084150.90589863,False,0.0
113123,0.017299000000000002,9.073611999999999,1,xGASS,0.08771359,0.03888385,False,.,608123303.2527157,69104920.82417224,False,0.0
113150,0.014687,9.927597,1,xGASS,0.70667785,0.10943143,False,.,5868050198.360601,100137375.39864507,False,0.0
40257,0.039330000000000004,11.134,9,xGASS,.,.,False,.,0.0,399972373.92654896,True,1999861869.6327448
113122,0.016158000000000002,9.890594,1,xGASS,0.5852894000000001,0.1141734,False,.,616335395.6942368,84595054.31097369,False,0.0
